Message_Body,Label,Sub_Category
"DPO redeem successful.

Tk 19553.16

Mob: 01603373026

Agent: 01377305817

TxnID: QZW3C1QK

Fee: Tk 3.15

13/04/2025 01:20",Ham,Real_Nagad
Nagad helpline: Apnar balance frozen. Unfreeze korte OTP: 01893635116.,Spam,Phishing
Your Nagad account will be BLOCKED. Verify at: http://nagad-support-nagad.com,Spam,Phishing
"Dear Customer, your Nagad wallet has been restricted!

Please re-submit KYC with your OWN NID to use all Nagad services.

For more information, please call 16167.",Ham,Real_Nagad
নগদ অফার: 13387.1 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01720442847।,Spam,Phishing
Nagad lucky winner apni! 28055.52 tk nite WhatsApp korun: 01478984651.,Spam,Phishing
"Dear Rahim Uddin,

Your account 01740020554 is blocked for all IN activities. Such as : Cash In etc.",Ham,Real_Nagad
"Disbursement successful - Stipend

Tk. 24175.67

Bal Tk. 44473.62

Trx ID : 007PCEAS

04/03/2025 05:12",Ham,Real_Nagad
"Dear Fatema Khatun,

Your account 01536167781 is blocked for PAYMENT activity.",Ham,Real_Nagad
"DSO PIN Change Request.

Account: 01622983639

Token: 581141

Expiry: 00:19:00",Ham,Real_Nagad
"Referral from 01918895419 for FDR of Tk. 23967.05 with 19 EMI of Tk. 1528.9.\n

03/03/2026 12:11",Ham,Real_Nagad
"Dear user, you have a PENDING refund of 43573.81 BDT from Nagad. Call 01423131055 to receive.",Spam,Fake_Refund
"DPS Redemption Successful

DPS A/C: DPS429089

Transferred Amt: Tk 5942.3

Closing Fee: Tk 81.7

TxnId: SFR5HGQG

03/08/2025 08:48",Ham,Real_Nagad
"Dear Customer, your Digital KYC application has been failed!

Please re-submit KYC to use all Nagad services.

For more information, please call 16167.",Ham,Real_Nagad
"You've received BDT 157.45 for Customer Referral to 01614197440.

TxnID: QIK3OMD4

10/08/2025 13:54

For details dial 16167",Ham,Real_Nagad
"B2B Transfer Successful.

Amount: Tk 1144.55

Receiver: 01771153076

TrxID: VML90PXR

Bal: Tk 25519.21

29/12/2025 17:44",Ham,Real_Nagad
"Never Share Your PASSWORD.

Portal Login Credential:

Username: user2262 

Password: 01643453215

For more information, please call 16167.",Ham,Real_Nagad
"Congratulations! Now you are entitled to use all advanced services of Nagad. For more information, please call 16167",Ham,Real_Nagad
"Bill Payment to BTCL Broadband is successful.

Amount: Tk 12896.03

Fee:3.44

Com: 5.87

TxnId: GFJDLOGW

16/06/2025 05:01",Ham,Real_Nagad
Congratulations! You won 41924.51 BDT in Nagad Lucky Draw! Call 01963734911 to claim.,Spam,Lottery
"Payment - Bangla QR Successful 

Amount: Tk 35975.31 

Txn ID: 9LY2SKKF 

Date & Time: 07/10/2025 04:38 

Merchant Name: Shohoz 

Merchant Account Number: 

01544901757 

Terminal ID: T51171 

Acquirer Name: Islami Bank",Ham,Real_Nagad
Your Nagad account will be BLOCKED. Verify at: http://nagad-bkashbd.com,Spam,Phishing
অভিনন্দন! নগদ লটারিতে আপনি 27711.03 টাকা জিতেছেন। এখনই কল করুন: 01835407010।,Spam,Lottery
"B2B Transfer Successful.

Amount: Tk 43917.81

Receiver: 01696235436

TrxID: BI6JJTB8

Bal: Tk 36050.14

23/07/2025 00:27",Ham,Real_Nagad
আপনার নগদ থেকে 27590.47 টাকা 01698365455 নম্বরে পাঠানো হয়েছে। ভুল হলে কল করুন: 01698365455।,Spam,Fake_Transaction
নগদ হেল্পলাইন: আপনার অ্যাকাউন্ট ব্লক হওয়া থেকে বাঁচাতে: http://rocket-bd-nagad.net,Spam,Phishing
Nagad: 18833.59 tk refund pending apnar account e. Receive korte OTP deen: 01434014262.,Spam,Fake_Refund
Nagad Lottery Winner! Your prize: 34875.16 BDT. Claim at http://nagad-lottery.helpdesk.com,Spam,Lottery
আপনার নগদ থেকে 31596.19 টাকা রিফান্ড পেন্ডিং। গ্রহণ করতে কল করুন: 01749843308।,Spam,Fake_Refund
URGENT: Nagad KYC update korun ba permanently block hobe. Agent: 01915004679,Spam,Phishing
অভিনন্দন! আপনি নগদ লাকি ড্র-তে 2736.42 টাকা জিতেছেন। পেতে: http://nagad-bkashbd.com,Spam,Phishing
You sent 31563.3 BDT to 01574744267 via Nagad. Call 01574744267 if this was a mistake.,Spam,Fake_Transaction
You sent 9854.02 BDT to 01491857260 via Nagad. Call 01491857260 if this was a mistake.,Spam,Fake_Transaction
"Dear Rahim Uddin,

Your account 01554715034 is blocked for PAYMENT activity.",Ham,Real_Nagad
"Recharge to GP Internet is successful.

Amount: Tk 21674.84

Fee :7.81

Meter No:52046335

TxnId: BE5407K5

10/11/2025 08:33",Ham,Real_Nagad
Nagad: 42118.5 tk refund pending apnar account e. Receive korte OTP deen: 01688838481.,Spam,Fake_Refund
Nagad helpline: Apnar balance frozen. Unfreeze korte OTP: 01670422342.,Spam,Phishing
"Ussd Balance Inquiry.

Fee Tk 28.05.

Balance Tk 69102.37.

TrxID 4FN5G77L at 31/05/2025 02:57",Ham,Real_Nagad
Nagad lucky winner apni! 23933.22 tk nite WhatsApp korun: 01605030615.,Spam,Phishing
নগদ অফার: 13387.1 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01720442847।,Spam,Phishing
Nagad lucky winner apni! 11160.47 tk nite WhatsApp korun: 01611759566.,Spam,Phishing
জরুরি: নগদ থেকে 9944.49 টাকা অজানা নম্বরে ট্রান্সফার হচ্ছে। বাতিল করুন: 01552001720।,Spam,Phishing
"DPO redeem successful.

Tk 44218.11

Mob: 01339757809

TxnID: XQYM52XG

Fee: Tk 48.35

Bal: Tk 34722.94

12/04/2026 01:53",Ham,Real_Nagad
Nagad account verify na korle block hobe. Ekhoni call korun: 01654463701.,Spam,Phishing
"Money Received.

Amount: Tk xx.xx

Sender: xxxxxxxxxxx

Ref: N/A

TxnID: xxxxxxxx

Balance: Tk xx.xx

dd/mm/yyyy hh:mm",Ham,Real_Nagad
Nagad refund of 10435.06 BDT is waiting for you. Confirm PIN with agent: 01530376074.,Spam,Fake_Refund
"DMO redeem successful.

Tk 47709.27

Mob: 01877800699

TxnID: 0PDW5PY6

Com: Tk 3.25

Bal: Tk 63732.25

31/05/2025 11:23",Ham,Real_Nagad
Congratulations! You won 36549.92 BDT in Nagad Lucky Draw! Call 01746677700 to claim.,Spam,Lottery
"Payment - Bangla QR Successfully Received 

Amount: Tk 10699.77 

Txn ID: IGX1PZGS 

Date & Time: 08/11/2025 05:00 

Merchant Name: Shajgoj 

Merchant Account Number: 

01346887224 

Terminal ID: T76489 

Issuer Name: BRAC Bank",Ham,Real_Nagad
Nagad special reward: 46130.32 tk apnar jonno ready! Claim korte: 01970166878.,Spam,Lottery
Nagad Lottery Winner! Your prize: 35513.83 BDT. Claim at http://nagad-lottery.mfs-reward.com,Spam,Lottery
"Tk 22378.7 received from Card Ac. 01516957450 via NPSB.

From: Shajgoj

Txn ID: 1PTKFTUW 

Balance: Tk 12912.59 

Date & Time: 07/11/2025 14:50



Source Account Number (Masked) : 01355556156 

Source Institution Name : Pathao 

RRN (Retrieval Reference Number): 961077785647 

Nagad TrxnId : WNNVGQCQ 

Amount : 18883.88 

Fee :13.86 

VAT : 1.18 

Total Fee (Fee+VAT) : 0.67 

Final Amount (Amount+ Total Fee) : 

4394.42 

Transaction Date & Time-DFS : 09/08/2025 22:48 

Transaction Date & Time-NPSB : 

03/07/2025 14:54 

New Balance: 77078.7",Ham,Real_Nagad
"M2B Transfer Successful. 

Amount: Tk 36773.84

Fee: Tk 9.58

DSO: 01844996734

TxnID: FN1R4KZ3

Balance: Tk 73196.35

15/10/2025 13:26",Ham,Real_Nagad
ALERT: Your Nagad account is suspended. Call 01595494704 immediately to restore.,Spam,Phishing
"EMI Payment-Insurance of Tk 3067.18 with fee Tk 22.67 from 01607707059.

TxnId: NYYCJ4Q0.

Date: 03/09/2025 11:31.",Ham,Real_Nagad
সাবধান! কেউ আপনার নগদ অ্যাকাউন্টে ঢোকার চেষ্টা করছে। কল করুন: 01761359495।,Spam,Phishing
অভিনন্দন! আপনি নগদ লাকি ড্র-তে 40255.75 টাকা জিতেছেন। পেতে: http://nagad-support-nagad.com,Spam,Phishing
"Money Received.

Amount: Tk xx.xx

Sender: xxxxxxxxxxx

Ref: N/A

TxnID: xxxxxxxx

Balance: Tk xx.xx

dd/mm/yyyy hh:mm",Ham,Real_Nagad
"Transfer Money - NPSB Successful 

Tk 24930.96 transferred

To: Ac. 01871488411, Dutch-Bangla Bank

NPSB Fee: 4.86 (Incl VAT)

Ref: REF53399 

Txn ID: I6QSRER6

Balance: Tk 26284.77 

Date & Time: 24/10/2025 17:58

Target Account Number (Masked) : 01721870737 

Target Institution Name: Eastern Bank PLC 

Nagad TrxnId : TG5JTV75 

Reference: REF77977 

Amount: 25197.86  

Total Fee (Fee+VAT): 25.91 

Transaction Date & Time-DFS: 13/08/2025 11:43 

New Balance: 17004.74",Ham,Real_Nagad
নগদ হেল্পলাইন: আপনার অ্যাকাউন্ট ব্লক হওয়া থেকে বাঁচাতে: http://nagadbangla-nagad.net,Spam,Phishing
Referral from 01449072433 for DPS of Tk. 26844.55 with 29 EMI of Tk. 989.13.\n13/08/2025 21:53,Ham,Real_Nagad
"Disbursement amount approved - Loan

Tk. 43106.09

Bal Tk. 6306.86

Trx ID : SZ0A0T7D

29/10/2025 12:12",Ham,Real_Nagad
"Disbursement Received.

Ref: Government Allowance

Amount: Tk 26837.47

TxnID: FGQ5C34D

Balance: Tk. 52241.16

04/10/2025 00:05",Ham,Real_Nagad
"EMI paid successfully.

DPS A/C: DPS520821

EMI: Tk 2782.01

Depositor: 01498115649

TxnId: NJC2GOUI

DPS Balance: Tk 11961.5

10/03/2025 23:44",Ham,Real_Nagad
Nagad special reward: 46130.32 tk apnar jonno ready! Claim korte: 01970166878.,Spam,Lottery
"Mobile Recharge Successful.

Amount: Tk 48750.33

Mobile: 01795195547

TrxID: 5PXT6RID

Bal: Tk 24767.88

31/07/2025 08:09.",Ham,Real_Nagad
Transaction Commission of Month,Ham,Real_Nagad
WARNING: Nagad detected 21835.58 BDT unauthorized transaction. Cancel: call 01415885868.,Spam,Phishing
You are selected for Nagad Eid prize of 36841.71 BDT. Call 01795028584 within 1 hour.,Spam,Lottery
You PIN has been RESET successfully. Please dial *167# to SET a new 4 Digit PIN.,Ham,Real_Nagad
"DMO creation successful.

Tk 20817.92

Sender: 01483790854

Receiver: 01523885778

TxnID: RJRNY204

Com: Tk 46.06

Bal: Tk 78461.61

01/10/2025 00:58",Ham,Real_Nagad
Nagad offer: Send 28.49 BDT to 01970835774 and get 21176.78 BDT instantly!,Spam,Phishing
"Never Share Any Code.

Device registration request.

Username:01900423689

OTP/Code: 236017

Expiry time:18:42

UID: da215baa7e4feb6eb5fb1dfd643f5a48",Ham,Real_Nagad
"Dear Fatema Khatun, <br/><br/>Registration successful.<br/><br/>Web Link: <b>https://portal.nagad.com.bd</b><br/>Login ID: <b>user4409</b><br/> Password: <b>01644743333</b><br/><br/>Thank you.",Ham,Real_Nagad
URGENT Nagad notice: KYC expired. Update now at http://nagadbangla-nagad.net,Spam,Phishing
"Deposit to VISA Debit Card via Uddokta is successful.

Card: **** **** **** 9524

Amount: Tk. 29838.68

Fee: Tk. 10.14

TxnID: 59M6MG87

26/07/2025 00:14",Ham,Real_Nagad
জরুরি: নগদ থেকে 21366.4 টাকা অজানা নম্বরে ট্রান্সফার হচ্ছে। বাতিল করুন: 01705792192।,Spam,Phishing
"Add Money Successful.

From: Mastercard

Amount: Tk 41186.85

Mobile: 01980056226

TxnID: 4LQ15S58

Balance: Tk 51437.44

18/11/2025 04:03",Ham,Real_Nagad
"Dear Fatema Khatun,

Your account 01784043417 is blocked for PAYMENT activity.",Ham,Real_Nagad
"EMI paid successfully.

DPS A/C: DPS205335

EMI: Tk 3804.25

TxnId: KHFSU4SE

DPS Balance: Tk

40044.22

04/06/2025 21:35",Ham,Real_Nagad
আপনার নগদ ওয়ালেটে 1558.97 টাকা পেন্ডিং। গ্রহণ করতে কল করুন: 01795203320।,Spam,Phishing
You have received Cash Out Fee Cash Back for Square Pharma Disbursement.,Ham,Real_Nagad
আপনার নগদ থেকে 21822.14 টাকা 01490061941 নম্বরে পাঠানো হয়েছে। ভুল হলে কল করুন: 01490061941।,Spam,Fake_Transaction
"Dear Rahim Uddin,

Your account 01303745474 is CS barred.",Ham,Real_Nagad
"You've received BDT 249.83 as Nagad Welcome Bonus referred from 01766307747.

TxnID: Z5QRU54D

13/05/2026 14:40",Ham,Real_Nagad
নগদ সিকিউরিটি: আপনার OTP শেয়ার করুন এজেন্টের সাথে: 01308002982।,Spam,Phishing
Nagad special reward: 36165.83 tk apnar jonno ready! Claim korte: 01438264265.,Spam,Lottery
"B2B Received. 

Amount: Tk 38529.82

Sender: 01832449667

TrxID: KZ6XNOMB

Bal: Tk 67321.48

16/02/2026 08:24",Ham,Real_Nagad
"Never Share Any Code.

Device registration request.

Username:01340552049

Expiry time:18:42

OTP/Code: 854955

UID: db4bda0ada3bbe6d56c69fea7fa3196e",Ham,Real_Nagad
Sorry! Your PIN reset attempt reached maximum limit. Please try again after some time or call 16167 for help.,Ham,Real_Nagad
Your authorization for Pathao has been cancelled at 01935284753.,Ham,Real_Nagad
"Dear Rahim Uddin,

Your account 01667686355 is blocked for CASH OUT activity.",Ham,Real_Nagad
ALERT: Your Nagad account is suspended. Call 01701621567 immediately to restore.,Spam,Phishing
Nagad offer: Send 16.11 BDT to 01860866938 and get 12781.63 BDT instantly!,Spam,Phishing
"Disbursement Received.

Ref: 01725512633

Amount: Tk 13054.08

TrnxID: EKBVXSOG

Balance:TK 3524.48

16/02/2026 03:47",Ham,Real_Nagad
ALERT: Your Nagad account is suspended. Call 01745645521 immediately to restore.,Spam,Phishing
সাবধান! কেউ আপনার নগদ অ্যাকাউন্টে ঢোকার চেষ্টা করছে। কল করুন: 01875470310।,Spam,Phishing
You are selected for Nagad Eid prize of 45052.66 BDT. Call 01557241132 within 1 hour.,Spam,Lottery
Apni 28930.39 tk disbursement er jonno select hoyechen. Verify: http://verify-now-nagad.net,Spam,Phishing
নগদ হেল্পলাইন: আপনার অ্যাকাউন্ট ব্লক হওয়া থেকে বাঁচাতে: http://nagadbangla-nagad.net,Spam,Phishing
"Tk 18191.18 received from other MFS Ac. 01695744763 via NPSB. 

From: Chaldal 

Txn ID: Y9NPGIRD 

Balance: Tk 66974.26 

Date & Time: 09/05/2025 14:27

Source Account Number (Masked) : 01315775009 

Source Institution Name : Foodpanda Bangladesh 

Nagad TrxnId : TDO1DFST 

Amount : 25866.75  

Transaction Date & Time-DFS : 20/02/2026 23:42 

New Balance: 29426.26",Ham,Real_Nagad
নগদ হেল্পলাইন: আপনার অ্যাকাউন্ট ব্লক হওয়া থেকে বাঁচাতে: http://secure-bd-nagad.net,Spam,Phishing
ALERT: Your Nagad account is suspended. Call 01353954480 immediately to restore.,Spam,Phishing
নগদ সিকিউরিটি: আপনার OTP শেয়ার করুন এজেন্টের সাথে: 01870720706।,Spam,Phishing
Nagad: 29411.98 tk refund pending apnar account e. Receive korte OTP deen: 01943010885.,Spam,Fake_Refund
নগদ অফার: 13387.1 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01720442847।,Spam,Phishing
"EMI paid successfully.

DPS A/C: DPS949681

EMI: Tk 3509.01

TxnId: N72BHON4

Comm: Tk 31.47

Balance: Tk 2472.56

14/01/2025 10:01",Ham,Real_Nagad
Congratulations! You won 43877.62 BDT in Nagad Lucky Draw! Call 01645230686 to claim.,Spam,Lottery
"DPS Cash Out Fee received.

Received Amt: Tk

47500.72

DPS A/C: DPS332329

TxnId: ZCHHXA7H

19/12/2025 03:59",Ham,Real_Nagad
আপনার নগদ ওয়ালেটে 25302.94 টাকা পেন্ডিং। গ্রহণ করতে কল করুন: 01949323791।,Spam,Phishing
"Bonus

Stipend May

Tk 31896.85

TxnID: H0MX1EGO

Bal: Tk 24249.1

18/01/2026 17:14",Ham,Real_Nagad
Nagad Lottery Winner! Your prize: 307.15 BDT. Claim at http://nagad-lottery.secure-bd.com,Spam,Lottery
Nagad diche 36260.39 tk Eid gift! Pote verify korun: http://nagad-secure-bd.net.,Spam,Phishing
অভিনন্দন! নগদ লটারিতে আপনি 10398.59 টাকা জিতেছেন। এখনই কল করুন: 01556832975।,Spam,Lottery
"Salary April 2026

Bonus

KYC Count: 2

Amount:BDT20111.41

TxnID: 4QDBXVH7

Balance: Tk 22378.59

12/01/2025 02:34",Ham,Real_Nagad
আপনার নগদ ওয়ালেটে 24133.16 টাকা পেন্ডিং। গ্রহণ করতে কল করুন: 01388646911।,Spam,Phishing
নগদ হেল্পলাইন: আপনার অ্যাকাউন্ট ব্লক হওয়া থেকে বাঁচাতে: http://mfs-reward-nagad.net,Spam,Phishing
You are referred to open Nagad A/C by Uddokta. Dial *167#  or download App (https://bit.ly/2qysI1P) to set PIN within 24 hrs. Detail 16167. T&C Apply,Ham,Real_Nagad
সাবধান! কেউ আপনার নগদ অ্যাকাউন্টে ঢোকার চেষ্টা করছে। কল করুন: 01922570845।,Spam,Phishing
"DPS Cash Out Fee received.

Received Amt: Tk

47341.65

DPS A/C: DPS422038

TxnId: 60UGLBB8

17/07/2025 06:22",Ham,Real_Nagad
Nagad lucky winner apni! 49579.19 tk nite WhatsApp korun: 01717121940.,Spam,Phishing
"Cash In successful. 

Tk 38947.62

Uddokta: 01853304888

TxnID: DLXZF0DZ

Bal: 50798.98

13/02/2025 16:45",Ham,Real_Nagad
Nagad diche 36260.39 tk Eid gift! Pote verify korun: http://nagad-secure-bd.net.,Spam,Phishing
